ParentSKU,Site_id,Year,Month,Category_id,Qty,Price,Net_sales,Discount,ATC,MRP,Pack_size,Pack_unit_id,Zone,Master_category,Size,Rank
F0217,PATNA,2018,8,7,164.0,6702.8,43868.0,0,43868.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2018,9,7,44.0,6702.8,8735.0,0,8735.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2018,10,7,55.0,6702.8,14782.0,0,14782.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2018,11,7,54.0,6702.8,13919.0,0,13919.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2018,12,7,79.0,6702.8,21155.0,0,21155.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,1,7,68.0,6702.8,19474.0,0,19474.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,2,7,44.0,6702.8,9138.0,0,9138.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,3,7,155.0,6702.8,43756.0,0,43756.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,4,7,102.0,6702.8,27183.0,0,27183.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,5,7,125.0,6702.8,36406.0,0,36406.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,6,7,102.0,6702.8,29405.0,0,29405.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,7,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,8,7,54.0,6702.8,15476.0,0,15476.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,9,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,10,7,54.0,6702.8,14586.0,0,14586.0,6702.8,50.0,GM,East,0,50gm,20
F0217,PATNA,2019,11,7,44.0,6702.8,9672.0,0,9672.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2019,12,7,54.0,6702.8,14586.0,0,14586.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2020,1,7,54.0,6702.8,14740.0,0,14740.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PATNA,2020,2,7,108.0,6702.8,28865.0,0,28865.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,PUNE,2017,4,7,78.0,6702.8,23707.0,0,26907.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,5,7,350.0,6702.8,106415.0,9,118818.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,6,7,330.0,6702.8,97467.0,2,109440.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,7,7,301.0,6702.8,76075.0,0,76075.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,8,7,384.0,6702.8,98161.0,0,98161.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,9,7,193.0,6702.8,50650.0,0,50650.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,10,7,398.0,6702.8,103632.0,0,103632.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,11,7,308.0,6702.8,85606.0,0,85606.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2017,12,7,389.0,6702.8,107176.0,0,107176.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,1,7,390.0,6702.8,110077.0,0,110077.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,2,7,180.0,6702.8,52538.0,0,52538.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,3,7,333.0,6702.8,97597.0,0,97597.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,4,7,116.0,6702.8,31885.0,0,31885.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,5,7,226.0,6702.8,61423.0,0,61423.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,6,7,277.0,6702.8,77505.0,0,77505.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,7,7,203.0,6702.8,56130.0,0,56130.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,8,7,243.0,6702.8,65023.0,0,65023.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,9,7,267.0,6702.8,73480.0,0,73480.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,10,7,250.0,6702.8,68820.0,0,68820.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,11,7,197.0,6702.8,53919.0,0,53919.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2018,12,7,219.0,6702.8,59376.0,0,59376.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,1,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,2,7,211.0,6702.8,61173.0,0,61173.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,3,7,305.0,6702.8,88390.0,0,88390.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,4,7,199.0,6702.8,57509.0,0,57509.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,5,7,103.0,6702.8,29824.0,0,29824.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,6,7,258.0,6702.8,73897.0,0,73897.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,7,7,175.0,6702.8,50050.0,0,50050.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,8,7,199.0,6702.8,56976.0,0,56976.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,9,7,107.0,6702.8,31401.0,0,31401.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,10,7,153.0,6702.8,40243.0,0,40243.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,11,7,161.0,6702.8,43745.0,0,43745.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2019,12,7,208.0,6702.8,55732.0,0,55732.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2020,1,7,469.0,6702.8,127544.0,0,127544.0,6702.8,50.0,GM,West,0,50gm,20
F0217,PUNE,2020,2,7,274.0,6702.8,74042.0,0,74042.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2017,4,7,144.0,6702.8,41583.0,58,47321.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,5,7,82.0,6702.8,24839.0,82,28029.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,6,7,181.0,6702.8,52256.0,19,59598.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,7,7,166.0,6702.8,42044.0,0,42044.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,9,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,10,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,11,7,182.0,6702.8,48241.0,0,48241.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2017,12,7,44.0,6702.8,12899.0,0,12899.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,1,7,128.0,6702.8,37487.0,0,37487.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,2,7,74.0,6702.8,21173.0,0,21173.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,3,7,44.0,6702.8,12285.0,0,12285.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,4,7,66.0,6702.8,18430.0,0,18430.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,5,7,77.0,6702.8,20157.0,0,20157.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,6,7,153.0,6702.8,40796.0,0,40796.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,7,7,55.0,6702.8,14974.0,0,14974.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,8,7,109.0,6702.8,28893.0,0,28893.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,9,7,119.0,6702.8,31426.0,0,31426.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,10,7,88.0,6702.8,23997.0,0,23997.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,11,7,44.0,6702.8,11898.0,0,11898.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2018,12,7,128.0,6702.8,34087.0,0,34087.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2019,3,7,50.0,6702.8,14278.0,0,14278.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RAIPUR,2019,4,7,44.0,6702.8,10224.0,0,10224.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,5,7,76.0,6702.8,21073.0,0,21073.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,6,7,66.0,6702.8,18127.0,0,18127.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,7,7,133.0,6702.8,36296.0,0,36296.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,8,7,120.0,6702.8,33156.0,0,33156.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,9,7,44.0,6702.8,11938.0,0,11938.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,10,7,121.0,6702.8,31292.0,0,31292.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,11,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2019,12,7,45.0,6702.8,11822.0,0,11822.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2020,1,7,72.0,6702.8,18576.0,0,18576.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RAIPUR,2020,2,7,47.0,6702.8,12509.0,0,12509.0,6702.8,50.0,GM,West,0,50gm,20
F0217,RANCHI,2017,4,7,132.0,6702.8,34492.0,34,39321.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,5,7,56.0,6702.8,14848.0,31,16877.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,6,7,252.0,6702.8,68883.0,33,78506.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,7,7,150.0,6702.8,37309.0,0,37309.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,8,7,90.0,6702.8,21387.0,0,21387.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,9,7,117.0,6702.8,28018.0,0,28018.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,10,7,75.0,6702.8,19747.0,0,19747.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,11,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2017,12,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,1,7,70.0,6702.8,19204.0,0,19204.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,2,7,192.0,6702.8,54721.0,0,54721.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,3,7,170.0,6702.8,47138.0,0,47138.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,4,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,5,7,151.0,6702.8,40088.0,0,40088.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,6,7,187.0,6702.8,50017.0,0,50017.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,7,7,159.0,6702.8,41474.0,0,41474.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,8,7,53.0,6702.8,14689.0,0,14689.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,9,7,96.0,6702.8,25316.0,0,25316.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,10,7,61.0,6702.8,16056.0,0,16056.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,11,7,164.0,6702.8,42748.0,0,42748.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2018,12,7,98.0,6702.8,25698.0,0,25698.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,1,7,66.0,6702.8,18587.0,0,18587.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,3,7,125.0,6702.8,35103.0,0,35103.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,4,7,50.0,6702.8,13816.0,0,13816.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,5,7,122.0,6702.8,33912.0,0,33912.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,6,7,48.0,6702.8,14039.0,0,14039.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,7,7,61.0,6702.8,17008.0,0,17008.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,8,7,44.0,6702.8,11938.0,0,11938.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,9,7,44.0,6702.8,12038.0,0,12038.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,10,7,146.0,6702.8,38250.0,0,38250.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,11,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2019,12,7,103.0,6702.8,27322.0,0,27322.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2020,1,7,153.0,6702.8,39610.0,0,39610.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,RANCHI,2020,2,7,86.0,6702.8,22775.0,0,22775.0,6702.8,50.0,GM,EAST,0,50gm,20
F0217,SECUNDRBAD,2017,4,7,110.0,6702.8,28500.0,0,32633.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,5,7,162.0,6702.8,44985.0,0,51508.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,6,7,132.0,6702.8,35182.0,0,40283.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,7,7,461.0,6702.8,111301.0,0,111301.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,8,7,240.0,6702.8,59421.0,0,59421.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,9,7,150.0,6702.8,36368.0,0,36368.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,10,7,177.0,6702.8,42288.0,0,42288.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,11,7,44.0,6702.8,9635.0,0,9635.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2017,12,7,130.0,6702.8,35742.0,0,35742.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,1,7,205.0,6702.8,56163.0,0,56163.0,6702.8,50.0,GM,South,0,50gm,20
F0217,SECUNDRBAD,2018,2,7,44.0,6702.8,9797.0,0,9797.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,3,7,126.0,6702.8,36144.0,0,36144.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,4,7,166.0,6702.8,42896.0,0,42896.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,5,7,44.0,6702.8,9632.0,0,9632.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,6,7,180.0,6702.8,49413.0,0,49413.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,7,7,55.0,6702.8,15217.0,0,15217.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,8,7,95.0,6702.8,25620.0,0,25620.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,9,7,371.0,6702.8,96428.0,0,96428.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,10,7,101.0,6702.8,26956.0,0,26956.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,11,7,96.0,6702.8,25768.0,0,25768.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2018,12,7,186.0,6702.8,50196.0,0,50196.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,1,7,54.0,6702.8,15095.0,0,15095.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,2,7,85.0,6702.8,21615.0,0,21615.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,3,7,85.0,6702.8,23269.0,0,23269.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,4,7,102.0,6702.8,26144.0,0,26144.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,5,7,73.0,6702.8,19779.0,0,19779.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,6,7,209.0,6702.8,61319.0,0,61319.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,7,7,86.0,6702.8,22566.0,0,22566.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,8,7,44.0,6702.8,9385.0,0,9385.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,9,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,10,7,44.0,6702.8,11480.0,0,11480.0,6702.8,50.0,GM,South,0,50gm,20
F0217,SECUNDRBAD,2019,11,7,44.0,6702.8,8900.0,0,8900.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2019,12,7,82.0,6702.8,22139.0,0,22139.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2020,1,7,109.0,6702.8,28159.0,0,28159.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,SECUNDRBAD,2020,2,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,4,7,46.0,6702.8,13707.0,0,15695.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,5,7,133.0,6702.8,39858.0,0,45637.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,6,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,7,7,104.0,6702.8,26812.0,0,26812.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,8,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,9,7,150.0,6702.8,36915.0,0,36915.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,10,7,138.0,6702.8,35545.0,0,35545.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,11,7,57.0,6702.8,15899.0,0,15899.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2017,12,7,88.0,6702.8,24556.0,0,24556.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,1,7,150.0,6702.8,42792.0,0,42792.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,2,7,67.0,6702.8,18383.0,0,18383.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,3,7,79.0,6702.8,22220.0,0,22220.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,4,7,68.0,6702.8,18379.0,0,18379.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,5,7,130.0,6702.8,36031.0,0,36031.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,6,7,126.0,6702.8,34463.0,0,34463.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,7,7,85.0,6702.8,22942.0,0,22942.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,8,7,151.0,6702.8,41140.0,0,41140.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,9,7,44.0,6702.8,10375.0,0,10375.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,10,7,192.0,6702.8,52389.0,0,52389.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,11,7,135.0,6702.8,37172.0,0,37172.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2018,12,7,179.0,6702.8,49226.0,0,49226.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,1,7,44.0,6702.8,7712.0,0,7712.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,2,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,3,7,195.0,6702.8,55019.0,0,55019.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,4,7,44.0,6702.8,10111.0,0,10111.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,5,7,88.0,6702.8,25118.0,0,25118.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,6,7,44.0,6702.8,6903.0,0,6903.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,7,7,56.0,6702.8,16285.0,0,16285.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,8,7,44.0,6702.8,11606.0,0,11606.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,9,7,44.0,6702.8,8175.0,0,8175.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,10,7,80.0,6702.8,22203.0,0,22203.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,11,7,44.0,6702.8,10657.0,0,10657.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2019,12,7,185.0,6702.8,50109.0,0,50109.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2020,1,7,56.0,6702.8,15099.0,0,15099.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0217,VIJAYAWADA,2020,2,7,71.0,6702.8,19194.0,0,19194.0,6702.8,50.0,GM,SOUTH,0,50gm,20
F0218,AHMEDABAD,2017,4,7,108.0,6702.8,30096.0,11,34413.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,5,7,159.0,6702.8,48366.0,56,54774.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,6,7,156.0,6702.8,45306.0,18,51847.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,7,7,106.0,6702.8,27010.0,0,27010.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,8,7,59.0,6702.8,15185.0,0,15185.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,9,7,274.0,6702.8,70099.0,0,70099.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,10,7,68.0,6702.8,17320.0,0,17320.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,11,7,91.0,6702.8,24118.0,0,24118.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2017,12,7,216.0,6702.8,59823.0,0,59823.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,1,7,125.0,6702.8,34542.0,0,34542.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,2,7,128.0,6702.8,35108.0,0,35108.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,3,7,44.0,6702.8,8559.0,0,8559.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,5,7,204.0,6702.8,55875.0,0,55875.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,6,7,79.0,6702.8,21658.0,0,21658.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,7,7,155.0,6702.8,42106.0,0,42106.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,8,7,48.0,6702.8,13384.0,0,13384.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,9,7,84.0,6702.8,22968.0,0,22968.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,10,7,63.0,6702.8,17579.0,0,17579.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,11,7,44.0,6702.8,6702.8,0,6702.8,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2018,12,7,148.0,6702.8,41000.0,0,41000.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,1,7,44.0,6702.8,10279.0,0,10279.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,2,7,61.0,6702.8,17963.0,0,17963.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,3,7,136.0,6702.8,38691.0,0,38691.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,4,7,127.0,6702.8,35889.0,0,35889.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,5,7,113.0,6702.8,32500.0,0,32500.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,6,7,70.0,6702.8,18944.0,0,18944.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,7,7,225.0,6702.8,62772.0,0,62772.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,8,7,273.0,6702.8,74775.0,0,74775.0,6702.8,50.0,GM,West,0,50gm,21
F0218,AHMEDABAD,2019,9,7,44.0,6702.8,8242.0,0,8242.0,6702.8,50.0,GM,West,0,50gm,21
